track_id,track_name,artists,album_name,album_id
2mRlw1zgbAgVHwFlSUcqFX,Domain,KSI,Dissimulation,0BBvGqilS1ad2YibMoE2k2
2TAl0kBV6yFTAvPRQOCWAi,How It Feel,KSI,Dissimulation,0BBvGqilS1ad2YibMoE2k2
0wjn2uA7Xu9YuuYsFNwd06,Poppin (feat. Lil Pump & Smokepurpp),"KSI, Lil Pump, Smokepurpp",Dissimulation,0BBvGqilS1ad2YibMoE2k2
7qOzCXU1vO8iATCDgYAUUh,What You Been On,KSI,Dissimulation,0BBvGqilS1ad2YibMoE2k2
3JKgcAa7r07ocVWcV8bS0H,21,Polo G,THE GOAT,39xhYyNNDatQtgKw2KdXMz
2QqJTIlGKRLJC3onkavYEz,Flex (feat. Juice WRLD),"Polo G, Juice WRLD",THE GOAT,39xhYyNNDatQtgKw2KdXMz
3OYYNXFY6tCSEt6eCbTrfl,Lamborghini,"KSI, Turkish Dcypha, P Money",Lamborghini,5shdQ7glEn0YJAoB6JZia8
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),"Billie Eilish, Khalid",lovely (with Khalid),2sBB17RXTamvj7Ncps15AK
4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons,Night Visions,6htgf3qv7vGcsdxLCDxKp8
7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),"French Montana, Rvssian, Post Malone, Cardi B",Writing on the Wall (feat. Post Malone & Cardi B),2ZoLcA4NMOjJGFKeANgNpF
2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,Travis Scott,ASTROWORLD,41GuZcammIkupMPKH2OJ6I
0OyQns5ayNK2OVaES0Vb8t,Righteous,Juice WRLD,Righteous,5hxLDyEJV1IvgoAquaImWW
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,7q6zjWaLw8bN5nYiBWjrus
127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,Toosie Slide,3xIwVbGJuAcovYIhzbLO3J
0lSZh5W0wDeurkGzLYY6hf,Turks (feat. Travis Scott),"NAV, Gunna, Travis Scott",Turks,2nfOFXxNyf61geA17cW6e6
543YcSR2dHRtlqg0wJ5cFv,After Hours - The Blaze Remix,"The Weeknd, The Blaze",After Hours (Deluxe),0lc1TxAzpSHI7DGhgdWuMI
0cw3WOWQmYGKY0CE8EQgKR,Heartless - Vapor Wave Remix,"The Weeknd, Lil Uzi Vert, DaHeala",After Hours (Deluxe),0lc1TxAzpSHI7DGhgdWuMI
1sOW4PuG5X3Ie3EXUhAopJ,Escape From LA,The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj
3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj
4BGZF4oLbTL0pWm7C18pbv,Scared To Live,The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj
6kWxIqQDsKFYCJGbU4AjCX,Hardest To Love,The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj
2K9Ovn1o2bTGqbsABGC6m3,Too Late,The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj
6b5P51m8xx2XA6U7sdNZ5E,Alone Again,The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj
13QU8HBEBaSTZGq1HzQe9S,Euphoria (feat. Travis Scott & Kaash Paige),"Don Toliver, Kaash Paige, Travis Scott",Heaven Or Hell,7z4GhRfLqfSkqrj5F3Yt2B
3jT2LKH0RSbQ8jIUNFzXm5,PTSD,"G Herbo, Juice WRLD, Lil Uzi Vert, Chance the Rapper",PTSD,0jH6iWykjOuyW7Y8zNKMBk
4YkwUfWSIxdKNLDXw0caFO,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)","Chris Brown, Yo Gotti, A Boogie Wit da Hoodie, Kodak Black","Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",1su3GU4ws6X5bUj1dt1qsl
6ztvsy3C6hPjVg9j4x1XKJ,Tip Toe (feat. A Boogie Wit da Hoodie),"Roddy Ricch, A Boogie Wit da Hoodie",Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba
3kW4z2pIj5VY5fLjBrMRL5,P2,Lil Uzi Vert,Eternal Atake,7IyoGB8J31fvQDwGtHAq9m
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (feat. Juice WRLD) - Remix,"YNW Melly, Juice WRLD",Suicidal (Remix) [feat. Juice WRLD],4WE4KsdoZbISWStEzfcxvH
43mwjiAXLMqkOv4vtlNweU,Revenge,Joyner Lucas,Revenge,0grDuOTbrCiAIvqAvF1LR6
0MrRAUcB8AZiB9ue2VOBYe,Sugar Wraith,Post Malone,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR
1D2L6MefbXon28PzIk9I3r,92 Explorer,Post Malone,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR
6AyWdCtEn1DdxjnxPeojR2,Live Off My Closet (feat. Future),"Lil Baby, Future",My Turn,1ynyQdPQiXdYJNQEDL1S3d
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,"My Dear Melancholy,",4qZBW3f2Q8y0k1A84d4iAO
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk",Starboy,2ODvWsOgouMbaA5xf0RkJe
36TO60sxDduIsO3xH8IcUh,Isis,"Joyner Lucas, Logic",Isis,361T1uXWyuak02E2W6tBs8
4ejyZ4uJEXUURcgKp1kP8v,After Hours,The Weeknd,After Hours,1wSmi4DMuPu5fG7xtyspT2
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),"Roddy Ricch, Mustard",Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba
0fcq51a3gOI6gPvzc0YLsk,Wow. - Remix,"Post Malone, Roddy Ricch, Tyga",Wow. (Remix),1Id3Zj9GMvi7dPj3u6cMNs
1bRO28yzxgO3y3UmNR29TZ,"I Do It (ft. Big Sean, Lil Baby)","Lil Wayne, Big Sean, Lil Baby",Funeral,2x657XotA7LCsPElXmXX4W
74fV8TuLZKVzSIOOGu8wwI,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),4oSUWBr6s2gIN7IAtHFXsX
4l2rsMfr20dj6nf6i6F3Y8,Might Not Give Up (feat. Young Thug),"A Boogie Wit da Hoodie, Young Thug",Artist 2.0,0cZAE6guibfcYmTZD7hiae
733c1CWmIGymoQXdp7Us88,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie, London On Da Track, Roddy Ricch, Gunna",Artist 2.0,0cZAE6guibfcYmTZD7hiae
6ZelF5APDN5r6XnFqcnvWR,Give No Fxk,"Migos, Travis Scott, Young Thug",Give No Fxk,5PGZpfzDkbbTvhDAuZlSQo
0j2CNrgtalXRGIvHMO2vzh,Letter to Nipsey (feat. Roddy Ricch),"Meek Mill, Roddy Ricch",Letter To Nipsey (feat. Roddy Ricch),5kQY1TXZGxVUKVgK4Rq4mf
0Y42Np66Dz33VKgxIcUgOx,Nobody's Around,YNW Melly,Melly vs. Melvin,5xq6RMHNIBA73qld03dR6V
0uIFsRx5caF13RunwkgLYt,Prayers to the Trap God,Roddy Ricch,Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba
1iSqfoUFnQwV0QW1EfUit8,Suicidal,YNW Melly,Melly vs. Melvin,5xq6RMHNIBA73qld03dR6V
7ccTcabbJlCJiIqtrSSwBk,Premonition - Intro,Eminem,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),"Future, Drake",Life Is Good (feat. Drake),5uCEoLCj3ZZZ1EtzQdQWVl
5SiZJoLXp3WOl3J4C8IK0d,Darkness,Eminem,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
5mZXWEH2eh8zMZGCxT5aW0,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","Eminem, Royce Da 5'9"", Black Thought, Q-Tip, Denaun",Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
5CpsIb7SMFHjmAG8RvIWfq,Leaving Heaven (feat. Skylar Grey),"Eminem, Skylar Grey",Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
0VSzREd1OjEWJ9tXoFHRQH,Those Kinda Nights (feat. Ed Sheeran),"Eminem, Ed Sheeran",Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
0GQ5bFTVFFKpwNPc7KwQnB,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","Eminem, Royce Da 5'9"", White Gold",Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
0q2vG0UVuy6ajjcpkQHdZM,Unaccommodating (feat. Young M.A),"Eminem, Young M.A",Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,52u4anZbHd6UInnmHRFzba
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,"Travis Scott, ROSALÍA, Lil Baby",JACKBOYS,1Sf8GsXG32t0jNrX11xqWx
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott, Young Thug",JACKBOYS,1Sf8GsXG32t0jNrX11xqWx
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,DAMN.,4eLPsYPBmXABThSJ821sqY
500mvzh7TRZ0YdnVeHhj8b,Light It Up - Remix,"Major Lazer, Nyla, Fuse ODG",Peace Is The Mission (Extended),4pCLlUxlKj3pNVdBtFyhrU
7BKLCZ1jbUBVqRi2FVlTVw,Closer,"The Chainsmokers, Halsey",Closer,0rSLgV8p5FzfnqlEk4GzxE
2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,The Rokstarr Hits Collection,0eGvq1J5Ke7VlLLOYIlY4k
45XhKYRRkyeqoW3teSOkCM,Wild Thoughts (feat. Rihanna & Bryson Tiller),"DJ Khaled, Rihanna, Bryson Tiller",Grateful,3HhZbSJdhOqMSaRbEt3gtw
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",Raymond v Raymond (Expanded Edition),6A1F3Fkq5dYeYYNkXflcTX
2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,"J Balvin, Willy William",Mi Gente,57DmSe1xfynExe60QgpWU0
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,Don't Start Now,0ix3XtPV1LwmZADsprKxcp
21RzyxY3EFaxVy6K4RqaU9,Body,"Loud Luxury, Brando",Body,3HwBA7xp3XTbFiNzU7gjwp
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,This Is Acting,77jAfTh3KH9K2reMOmTgOh
3RZftiuTcLOqpsd8ZlwNhr,Hop Off A Jet (feat. Travis Scott),"Young Thug, Travis Scott",So Much Fun (Deluxe),24jAbLMFzCTlIv3kQ94HwK
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",Romance,3Vsbl0diFGw8HNSjG8ue9m
1xpXnpIpuvzpx9jz15baJF,Call Me,"NAV, Metro Boomin",Perfect Timing,6VFETcEfjilkAng073KLt9
2U5cq89GCnsR1yixKkC8d5,Barking,Ramz,Barking,0pgmZ0HKZYEIr71WHdaMN7
2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,Lil Uzi Vert,Futsal Shuffle 2020,4uTOUYhLrGRKkfxfPKTkuy
7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,hot girl bummer,37CqAwxTungNxKpIK5vSgE
0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI),"Sam Feldt, RANI",Magnets EP,41S9bfzXTSGK4HU2mp5qXH
0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,Blinding Lights,2ZfHkwHuoAZrlz7RMj0PDz
6QdnKD1zwEgyOWtkrdzlOF,Hurt You,"The Weeknd, Gesaffelstein","My Dear Melancholy,",4qZBW3f2Q8y0k1A84d4iAO
598yNsG1JFrGd4n2kMoz7F,Woah,Lil Baby,Woah,393l0NdTr8Rv0hybf4FTxy
2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),"Playboi Carti, Lil Uzi Vert",Die Lit,7dAm8ShwJLFm9SaJ6Yc58O
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,"The Chainsmokers, Coldplay",Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
3WDIhWoRWVcaHdRwMEHkkS,Mama (feat. Ellie Goulding),"Clean Bandit, Ellie Goulding",What Is Love? (Deluxe Edition),1MvF4ulZKH7SaDQs9rE5nc
5PIfH6BzcmH04RDmtzF0BN,Outside Today,YoungBoy Never Broke Again,Until Death Call My Name,6ee8lju8zGwQ6Pkr5tZSts
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,Heartless,7vRcickwa6GCfY1qKKe4lK
5bvnqVuq7UFl0txSlHpsfS,LOYAL (feat. Drake),"PARTYNEXTDOOR, Drake",LOYAL (feat. Drake),1U1uqmoe8hdbqZWRqd23li
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,Lose You To Love Me,3tBkjgxDqAwss76O1YHsSY
0OlnLZY4cmQzT6ZGttvWBM,So Far Away (feat. Jamie Scott & Romy Dya),"Martin Garrix, David Guetta, Jamie Scott, Romy Dya",So Far Away (feat. Jamie Scott & Romy Dya),3jMnO9ehAlTTCxNeVMu1zY
4XBpczMYDeco0RR5MpJFWt,Flames,"R3HAB, ZAYN, Jungleboi",Flames,4AWSpW1HpIAKUjj44iL9Jn
7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gunna),"Lil Mosey, Gunna",Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp
1ZPWWSwCkxKfqdp4H0RFCo,ROXANNE,Arizona Zervas,ROXANNE,1BAHbTOKeZ1w0DeFSVi5Tn
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,FUTURE,17FBoXK1NU2rvJBbzdzw0r
5r7WvQtyPfy1xch5zMgGRp,Behind Barz - Bonus,Drake,Top Boy (A Selection of Music Inspired by the Series),334X6XoNKUzpAQbm5FPsMh
4etKC4ngPKsQDHUMnYgV3A,"Down Like That (feat. Rick Ross, Lil Baby & S-X)","KSI, S-X, Lil Baby, Rick Ross","Down Like That (feat. Rick Ross, Lil Baby & S-X)",5lZRKpSqWOnadwiUtPEiia
1Faq8G2y56A8fRv7HsLq25,Wanted You (feat. Lil Uzi Vert),"NAV, Lil Uzi Vert",RECKLESS,1hTrdWpdPEeXHQWc9GmpxZ
01Qb6dN5suQNu87VJ1mIpf,Did It Again,Lil Tecca,Did It Again,1NQuFYzzL0WbNOTjsXzXYf
6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott),"NAV, Travis Scott",RECKLESS,1hTrdWpdPEeXHQWc9GmpxZ
56AMYGJzxBO6p8v0wEe9de,Hot (Remix) [feat. Gunna and Travis Scott],"Young Thug, Travis Scott, Gunna",Hot (Remix) [feat. Gunna and Travis Scott],7hXWMVDn9SVV7zNYiQGvWO
3KkWGDCb6byHjNYjxBihGK,Habits,NAV,Bad Habits (Deluxe),31lHUoHC3P6BRFzKYLyRJO
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,Immortal,7xgzD7onYd1Pms93ZOtxxX
735RSTb2xbtWbDtKD9XDYi,Somebody,"Internet Money, Lil Tecca, A Boogie Wit da Hoodie",Somebody,2tGRWs8mrUVyjgbMIQpWQN
5w8wL9IpVlOerzOzOvkjvG,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)","DJ Snake, Sheck Wes, Offset, 21 Savage, Gucci Mane",Carte Blanche,2MFS6WG6jnPAgvJpV3PehR
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),3t6Z2qoBVCS4NHNI25XECH
0jAfdqv18goRTUxm3ilRjb,Startender (feat. Offset and Tyga),"A Boogie Wit da Hoodie, Tyga, Offset",Hoodie SZN,3r5hf3Cj3EMh1C2saQ8jyt
1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),"A Boogie Wit da Hoodie, Kodak Black",The Bigger Artist,3HHp5I6Q6SEyU5bkvoCtnV
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",Without Warning,0MV1yCXcNNQBfwApqAVkH0
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),"A Boogie Wit da Hoodie, 6ix9ine",Hoodie SZN,3r5hf3Cj3EMh1C2saQ8jyt
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,2uDTi1PlpSpvAv7IRAoAEU
5xjei7JnROsAzLY2a7RdZU,Shots,Lil Tecca,We Love You Tecca,65T18oWoikW2MAilg9j8lW
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",IGOR,5zi7WsKlIiUXv09tbGLKsE
07rmSXN6vNoquX1AsWd9pP,Lalala,"Y2K, bbno$",Lalala,4kjRJxs1i8m3mv8bI0o8OP
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),"Drake, Rick Ross",The Best In The World Pack,00HZxSA1sOS9T3nA950sg4
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,MIDDLE CHILD,3XzSOIE6zGLliuqsVGLmUc
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",Uptown Special,3vLaOYCNCzngDf8QdBg2V1
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),"Young Thug, J. Cole, Travis Scott",The London (feat. J. Cole & Travis Scott),6p9Y1K9yu3ojyS8fBJXUnp
64wSIBV7Dl5Hmnhfjfsv1U,10AM/Save The World - Instrumental,Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),3IO8IPjwXuzPJnoaqkwYrj
2Grb4G6t9VIqo6moKUloom,Don't Come Out The House (with 21 Savage),"Metro Boomin, 21 Savage",NOT ALL HEROES WEAR CAPES (Deluxe),3IO8IPjwXuzPJnoaqkwYrj
2ve5NyzWHUbIYxL33goCX7,Wow.,Post Malone,Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
2sfZgYusD8bBvB7qWekvSx,I Know,Post Malone,Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
5E1jEFXElio2eOxjJ3WLnk,Goodbyes (feat. Young Thug),"Post Malone, Young Thug",Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
2leIuE4fdcJoNMSKu5Yr7a,Staring At The Sun (feat. SZA),"Post Malone, SZA",Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
4Yq3XUNfWrAPWuB94qkC09,Take What You Want (feat. Ozzy Osbourne & Travis Scott),"Post Malone, Ozzy Osbourne, Travis Scott",Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
0hGH0S74Eoyv6mXZcOKtdQ,On The Road (feat. Meek Mill & Lil Baby),"Post Malone, Meek Mill, Lil Baby",Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
59PYPDxTbqJpiGfyogPb5h,Die For Me (feat. Future & Halsey),"Post Malone, Future, Halsey",Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
51MMC5DogGZAnHil5HQAXg,Circles,Post Malone,Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
3hFG4jR5stnIQJDI64KlJY,A Thousand Bad Times,Post Malone,Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
4LIbjDbLweGCrHVw8QbMSb,Allergic,Post Malone,Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
6UFEJuDXQMWhL5UH5f9fUR,Enemies (feat. DaBaby),"Post Malone, DaBaby",Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
7C39RtGhnEw7cyf0Pyw7PV,Saint-Tropez,Post Malone,Hollywood's Bleeding,3KziODx7ieQTgYCVrS6nBv
1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""","ZAYN, Zhavia","A Whole New World (End Title) [From ""Aladdin""]",1m8eXQqp3QCQyR56fgbm6o
7M2tXmeS15NAzEn7ABFeBg,Homicide (feat. Eminem),"Logic, Eminem",Confessions of a Dangerous Mind,0XLwImzaZEtqHE4NHAepDz
156LzfvMNKuXuiot4uzhGD,No Complaints (feat. Offset & Drake) (Bonus),"Metro Boomin, Offset, Drake",NOT ALL HEROES WEAR CAPES (Deluxe),3IO8IPjwXuzPJnoaqkwYrj
00KjOnN3U40e3lXFUOue7h,10AM/Save The World (feat. Gucci Mane),"Metro Boomin, Gucci Mane",NOT ALL HEROES WEAR CAPES (Deluxe),3IO8IPjwXuzPJnoaqkwYrj
4ZT9FnbFu1PaBfV3itxiqT,I,Lil Skies,Shelby,47FalEKu0of8GExDtZBkxT
1X5F8qFnvUe4sYmIqowEkB,Came A Long Way,Offset,FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
4TWflhgevIGo448fWc6mQq,Red Room,Offset,FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
36YZKsGtyzblj9fGYKtR7H,Quarter Milli (feat. Gucci Mane),"Offset, Gucci Mane",FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
2NlsAcYlLgkDhnhA9Sx6HA,On Fleek (feat. Quavo),"Offset, Quavo",FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
7pMRoGLEJuFM2wl5pt0R99,Legacy (feat. Travis Scott & 21 Savage),"Offset, Travis Scott, 21 Savage",FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
71Hr2rAhEI92BSpFYbzNN7,Don't Lose Me,Offset,FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
1taKClbaJhl9FXdtM4hNBe,After Dark,Offset,FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
47Ad1NzqPuUFbCIURd94Oj,North Star (feat. CeeLo Green),"Offset, CeeLo Green",FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
7vkL4wrBEmzr1wsiWRd1zO,Made Men,Offset,FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
4W9XGjEUVG9junR70FOLii,Lick,Offset,FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
57QievAWQ13DWl20Obiz8E,Father Of 4 (feat. Big Rube),"Offset, Big Rube",FATHER OF 4,6bPpXqJRpjwy0hLyUGtzYc
3wAI7MIQtTgwcRmwchPZBc,Go Legend (& Metro Boomin),"Big Sean, Metro Boomin, Travis Scott",Double Or Nothing (& Metro Boomin),0llyIxX3nDC3hobbGibVZl
711MglQhnhOF3UAiAs9A59,Robbery,Juice WRLD,Robbery,5PGOpr83n3i3HGJeyhan3j
40Rpg3LkZwwzuHJ3GdjMma,Gnarly (feat. Lil Pump),"Kodak Black, Lil Pump",Dying to Live,5n1GSzC1Reao29ScnpLYqp
2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),"Macklemore, Kesha",GEMINI,72qA6s4fjF8Y2VX1UDMfp2
2KrMF8DGJrhADg3rPtWFZy,Excavate (feat. Saint Claire),"Macklemore, Saint Claire",GEMINI,72qA6s4fjF8Y2VX1UDMfp2
7uKSil5r7uHexnM9lukPTc,Willy Wonka (feat. Offset),"Macklemore, Offset",GEMINI,72qA6s4fjF8Y2VX1UDMfp2
7bsnTsbiwOymZWjPF9v6Di,Marmalade (feat. Lil Yachty),"Macklemore, Lil Yachty",GEMINI,72qA6s4fjF8Y2VX1UDMfp2
0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),"Macklemore, Skylar Grey",GEMINI,72qA6s4fjF8Y2VX1UDMfp2
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,"French Montana, Swae Lee",Jungle Rules,4c2p3TdN7NcQfCXyueCNnC
27a1mYSG5tYg7dmEjWBcmL,CAN'T SAY,Travis Scott,ASTROWORLD,41GuZcammIkupMPKH2OJ6I
29tc0GbW0pTSBZSCZF3NWk,Lean Wit Me,Juice WRLD,Goodbye & Good Riddance,2viWIVEItaDlFH2RXWKwS7
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),"A$AP Rocky, Skepta",TESTING,3MATDdrpHmQCmuOcozZjDa
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),"Meek Mill, Drake",Championships,6UYZEYjpN1DYRW0kqFy9ZE
4paAidoE8VAemwU4jgCc6l,all my friends,21 Savage,i am > i was,007DWn799UWvfY1wwZeENR
4NdXQlDTzxbOMkzJGWFtz3,Butterfly Doors,Lil Pump,Butterfly Doors,5MYNEjdSSAHgYqWLJlWOYl
2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,i am > i was,007DWn799UWvfY1wwZeENR
6Gg25EZRbQd4IHiJz2KSY0,Testimony,Kodak Black,Dying to Live,5n1GSzC1Reao29ScnpLYqp
0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),"Metro Boomin, 21 Savage",NOT ALL HEROES WEAR CAPES (Deluxe),3IO8IPjwXuzPJnoaqkwYrj
4RGacGFT2ztXhGgzeaYzIR,Up To Something (feat. Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",NOT ALL HEROES WEAR CAPES (Deluxe),3IO8IPjwXuzPJnoaqkwYrj
5zsHmE2gO3RefVsPyw2e3T,What's Up Danger (with Black Caviar),"Blackway, Black Caviar",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs
4Uy3kNxW2kB8AEoXljEcth,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj, Anuel AA, Bantu",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs
6rz0dTA0PdhXImFV5EjM0w,Hide (feat. Seezyn),"Juice WRLD, Seezyn",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs
2CWOMDYFK4Ef3867nEhnVM,Memories,Thutmose,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs
5F2AuFzEiuAQD0JVNjVJQz,Let Go,Beau Young Prince,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs
